Date,Adj Close,Close,High,Low,Open,Volume,Year,Month,Month_Name,Day,Daily Price Change,Daily % Change,High-Low Spread,MA_7,MA_30,Volatility
2022-09-06,151.6993865966797,154.52999877929688,157.08999633789062,153.69000244140625,156.47000122070312,73714800,2022,9,September,Tuesday,-1.94000244140625,-0.8215126110989845,3.399993896484375,158.49000113351005,164.49700063069662,1.7065398960102385
2022-09-07,153.1032257080078,155.9600067138672,156.6699981689453,153.61000061035156,154.82000732421875,87449600,2022,9,September,Wednesday,1.1399993896484375,0.9253917982699811,3.05999755859375,157.39571707589286,164.642333984375,1.7044556334358627
2022-09-08,151.6306915283203,154.4600067138672,156.36000061035156,152.67999267578125,154.63999938964844,84923800,2022,9,September,Thursday,-0.17999267578125,-0.9617850316921195,3.6800079345703125,156.40714590890067,164.56466776529948,1.5948795814686705
2022-09-09,154.48739624023438,157.3699951171875,157.82000732421875,154.75,155.47000122070312,68028800,2022,9,September,Friday,1.899993896484375,1.883975318420772,3.07000732421875,156.18714468819755,164.5653340657552,1.6318450666530424
2022-09-12,160.43637084960938,163.42999267578125,164.25999450683594,159.3000030517578,159.58999633789062,104956000,2022,9,September,Monday,3.839996337890625,3.8507960517385253,4.959991455078125,157.07428632463728,164.59600067138672,1.6740760312194758
2022-09-13,151.02206420898438,153.83999633789062,160.5399932861328,153.3699951171875,159.89999389648438,122656600,2022,9,September,Tuesday,-6.05999755859375,-5.86795372188239,7.1699981689453125,156.4857134137835,164.3403340657552,1.9891709066612286
2022-09-14,152.46514892578125,155.30999755859375,157.10000610351562,153.61000061035156,154.7899932861328,87965400,2022,9,September,Wednesday,0.5200042724609375,0.9555390377639084,3.4900054931640625,156.4142848423549,164.1836675008138,1.9932428771848008
2022-09-15,149.5789794921875,152.3699951171875,155.24000549316406,151.3800048828125,154.64999389648438,90481100,2022,9,September,Thursday,-2.279998779296875,-1.8929898188280392,3.8600006103515625,156.105712890625,163.7250005086263,1.8769717630489988
2022-09-16,147.93955993652344,150.6999969482422,151.35000610351562,148.3699951171875,151.2100067138672,162278800,2022,9,September,Friday,-0.510009765625,-1.0960151095764759,2.980010986328125,155.35428292410714,163.2213338216146,1.8829153856351784
2022-09-19,151.6503448486328,154.47999572753906,154.55999755859375,149.10000610351562,149.30999755859375,81474200,2022,9,September,Monday,5.1699981689453125,2.5082938658552933,5.459991455078125,155.35713849748885,162.85900014241537,1.9515413778319752
2022-09-20,154.02598571777344,156.89999389648438,158.0800018310547,153.0800018310547,153.39999389648438,107689800,2022,9,September,Tuesday,3.5,1.566544689199456,5.0,155.28999546595983,162.59333343505858,1.978100563131132
2022-09-21,150.9042510986328,153.72000122070312,158.74000549316406,153.60000610351562,157.33999633789062,101696800,2022,9,September,Wednesday,-3.6199951171875,-2.026764053209118,5.1399993896484375,153.9028538295201,162.22000020345052,2.0072194516544775
2022-09-22,149.9421844482422,152.74000549316406,154.47000122070312,150.91000366210938,152.3800048828125,86652500,2022,9,September,Thursday,0.3600006103515625,-0.6375199842290069,3.55999755859375,153.74571228027344,161.6700002034505,1.9354494955511314
2022-09-23,147.6744842529297,150.42999267578125,151.47000122070312,148.55999755859375,151.19000244140625,96029900,2022,9,September,Friday,-0.760009765625,-1.5123823060790742,2.910003662109375,153.04856872558594,161.06799977620443,1.9475440858756783
2022-09-26,148.00828552246094,150.77000427246094,153.77000427246094,149.63999938964844,149.66000366210938,93339400,2022,9,September,Monday,1.1100006103515625,0.22602646628622214,4.1300048828125,152.81999860491072,160.35699971516928,1.8933461558202507
2022-09-27,148.98019409179688,151.75999450683594,154.72000122070312,149.9499969482422,152.74000549316406,84442700,2022,9,September,Tuesday,-0.980010986328125,0.6566228071373859,4.7700042724609375,152.97142682756697,159.64266611735027,1.8937984304973587
2022-09-28,147.09530639648438,149.83999633789062,150.63999938964844,144.83999633789062,147.63999938964844,146691400,2022,9,September,Wednesday,2.1999969482421875,-1.2651543479456517,5.8000030517578125,152.3085697719029,158.86966603597006,1.898861200500986
2022-09-29,139.87010192871094,142.47999572753906,146.72000122070312,140.67999267578125,146.10000610351562,128138200,2022,9,September,Thursday,-3.6200103759765625,-4.911906560485157,6.040008544921875,150.24857003348214,157.80066579182943,2.0465644158366745
2022-09-30,135.66851806640625,138.1999969482422,143.10000610351562,138.0,141.27999877929688,124925300,2022,9,September,Friday,-3.0800018310546875,-3.0039296095161427,5.100006103515625,148.03142656598772,156.60233256022136,2.08896782066106
2022-10-03,139.8406524658203,142.4499969482422,143.07000732421875,137.69000244140625,138.2100067138672,114311700,2022,10,October,Monday,4.239990234375,3.0752533240588242,5.3800048828125,146.5614253452846,155.63333231608073,2.1961624393836736
2022-10-04,143.423828125,146.10000610351562,146.22000122070312,144.25999450683594,145.02999877929688,87830100,2022,10,October,Tuesday,1.07000732421875,2.562309044204225,1.9600067138671875,145.94285583496094,154.91766560872395,2.2446823116470274
2022-10-05,143.7183380126953,146.39999389648438,147.3800048828125,143.00999450683594,144.07000732421875,79471000,2022,10,October,Wednesday,2.329986572265625,0.20533044519943644,4.3700103759765625,145.31856863839286,154.22333221435548,2.2473510714574005
2022-10-06,142.76609802246094,145.42999267578125,147.5399932861328,145.22000122070312,145.80999755859375,68402200,2022,10,October,Thursday,-0.3800048828125,-0.662569167447502,2.3199920654296875,144.4142826625279,153.48666534423828,2.2448921408650695
2022-10-07,137.52389526367188,140.08999633789062,143.10000610351562,139.4499969482422,142.5399932861328,85925600,2022,10,October,Friday,-2.4499969482421875,-3.671867294799025,3.6500091552734375,143.02142551967077,152.48866526285806,2.2887174435657323
2022-10-10,137.84786987304688,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,74899000,2022,10,October,Monday,0.0,0.23556416566585803,3.3199920654296875,142.72714015415735,151.71533203125,2.214121265550954
2022-10-11,136.4342498779297,138.97999572753906,141.35000610351562,138.22000122070312,139.89999389648438,77033700,2022,10,October,Tuesday,-0.9199981689453125,-1.025496695758199,3.1300048828125,142.83856855119978,150.96866505940756,2.2102738667841733
2022-10-12,135.80593872070312,138.33999633789062,140.36000061035156,138.16000366210938,139.1300048828125,70433700,2022,10,October,Wednesday,-0.790008544921875,-0.4604974883602009,2.1999969482421875,142.25142560686385,150.28299814860026,2.201235016399283
2022-10-13,140.3707733154297,142.99000549316406,143.58999633789062,134.3699951171875,134.99000549316406,113224000,2022,10,October,Thursday,8.0,3.36129050048255,9.220001220703125,141.80713980538505,149.80866495768228,2.3036900956393542
2022-10-14,135.8452606201172,138.3800048828125,144.52000427246094,138.19000244140625,144.30999755859375,88598000,2022,10,October,Friday,-5.92999267578125,-3.224001981433555,6.3300018310546875,140.6614270891462,149.15599822998047,2.359707667583985
2022-10-17,139.80142211914062,142.41000366210938,142.89999389648438,140.27000427246094,141.07000732421875,85250900,2022,10,October,Monday,1.339996337890625,2.912269574429982,2.6299896240234375,140.23000008719308,148.70933176676434,2.428482678138473
2022-10-18,141.11688232421875,143.75,146.6999969482422,140.61000061035156,145.49000549316406,99136600,2022,10,October,Tuesday,-1.7400054931640625,0.9409425626236034,6.089996337890625,140.7528577532087,148.3499984741211,2.436001552074815
2022-10-19,141.224853515625,143.86000061035156,144.9499969482422,141.5,141.69000244140625,61758300,2022,10,October,Wednesday,2.1699981689453125,0.07652216372282528,3.4499969482421875,141.2442866734096,147.94666493733723,2.4272509621926526
2022-10-20,140.763427734375,143.38999938964844,145.88999938964844,142.64999389648438,143.02000427246094,64522000,2022,10,October,Thursday,0.3699951171875,-0.3267073673773546,3.2400054931640625,141.87428719656808,147.57766469319662,2.423506441018007
2022-10-21,144.5723876953125,147.27000427246094,147.85000610351562,142.64999389648438,142.8699951171875,86548600,2022,10,October,Friday,4.4000091552734375,2.7059103837980825,5.20001220703125,143.1500026157924,147.24099833170573,2.452571580769276
2022-10-24,146.7124786376953,149.4499969482422,150.22999572753906,146.0,147.19000244140625,75981900,2022,10,October,Monday,2.2599945068359375,1.4802693097965003,4.2299957275390625,144.07285853794642,146.7749984741211,2.3540516209198903
2022-10-25,149.5495147705078,152.33999633789062,152.49000549316406,149.36000061035156,150.08999633789062,74732300,2022,10,October,Tuesday,2.25,1.9337567404898115,3.1300048828125,146.067143031529,146.7249984741211,2.135130273167884
2022-10-26,146.6143035888672,149.35000610351562,151.99000549316406,148.0399932861328,150.9600067138672,88194300,2022,10,October,Wednesday,-1.6100006103515625,-1.9627086164182295,3.95001220703125,147.0585719517299,146.52633209228514,2.1559748780518633
2022-10-27,142.14764404296875,144.8000030517578,149.0500030517578,144.1300048828125,148.07000732421875,109180200,2022,10,October,Thursday,-3.2700042724609375,-3.046536903791064,4.9199981689453125,147.2085723876953,146.2739990234375,2.1987735546918326
2022-10-28,152.88722229003906,155.74000549316406,157.5,147.82000732421875,148.1999969482422,164762400,2022,10,October,Friday,7.540008544921875,7.555250145606562,9.67999267578125,148.9057159423828,146.44199930826824,2.6005277042822597
2022-10-31,150.5312042236328,153.33999633789062,154.24000549316406,151.9199981689453,153.16000366210938,97943200,2022,10,October,Monday,0.17999267578125,-1.5410357458724877,2.32000732421875,150.327144077846,146.40399932861328,2.578474489378558
2022-11-01,147.89047241210938,150.64999389648438,155.4499969482422,149.1300048828125,155.0800018310547,80379300,2022,11,November,Tuesday,-4.4300079345703125,-1.75427318745901,6.3199920654296875,150.80999973842077,146.19566599527994,2.580502212995371
2022-11-02,142.3734130859375,145.02999877929688,152.1699981689453,145.0,148.9499969482422,93604600,2022,11,November,Wednesday,-3.9199981689453125,-3.7304980716090452,7.1699981689453125,150.17857142857142,145.90599924723307,2.6422955958907486
2022-11-03,136.33609008789062,138.8800048828125,142.8000030517578,138.75,142.05999755859375,97918500,2022,11,November,Thursday,-3.17999267578125,-4.240497792352105,4.0500030517578125,148.2557155064174,145.44399922688802,2.744633825262416
2022-11-04,136.0706024169922,138.3800048828125,142.6699981689453,134.3800048828125,142.08999633789062,140814800,2022,11,November,Friday,-3.709991455078125,-0.3600230288167805,8.289993286132812,146.6885724748884,145.0423329671224,2.734844019434073
2022-11-07,136.60157775878906,138.9199981689453,139.14999389648438,135.6699981689453,137.11000061035156,83374600,2022,11,November,Monday,1.80999755859375,0.3902249364639898,3.4799957275390625,145.84857177734375,144.64733276367187,2.7359770846791798
2022-11-08,137.17189025878906,139.5,141.42999267578125,137.49000549316406,140.41000366210938,89908500,2022,11,November,Tuesday,-0.910003662109375,0.4175078021159573,3.9399871826171875,143.52857099260603,144.23866628011066,2.7336326764644716
2022-11-09,132.61915588378906,134.8699951171875,138.5500030517578,134.58999633789062,138.5,74917800,2022,11,November,Wednesday,-3.6300048828125,-3.318999915994625,3.9600067138671875,140.88999938964844,143.7396662394206,2.7853053090775557
2022-11-10,144.41885375976562,146.8699951171875,146.8699951171875,139.5,141.24000549316406,118854000,2022,11,November,Thursday,5.6299896240234375,8.89745713238388,7.3699951171875,140.3499995640346,143.88599955240886,3.120041012798022
2022-11-11,147.20167541503906,149.6999969482422,150.00999450683594,144.3699951171875,145.82000732421875,93979700,2022,11,November,Friday,3.8799896240234375,1.9268754171310798,5.6399993896484375,141.01714215959822,144.2693328857422,3.0779014059786864
2022-11-14,145.80535888671875,148.27999877929688,150.27999877929688,147.42999267578125,148.97000122070312,73374100,2022,11,November,Monday,-0.69000244140625,-0.9485625904429806,2.850006103515625,142.35999843052454,144.4636662801107,3.040769934398001
2022-11-15,147.53598022460938,150.0399932861328,153.58999633789062,148.55999755859375,152.22000122070312,89868300,2022,11,November,Tuesday,-2.1800079345703125,1.1869399253607638,5.029998779296875,144.0257110595703,144.59499918619792,3.0138243219702394
2022-11-16,146.30682373046875,148.7899932861328,149.8699951171875,147.2899932861328,149.1300048828125,64218300,2022,11,November,Wednesday,-0.3400115966796875,-0.833111207633952,2.5800018310546875,145.43571036202567,144.67466583251954,3.018908948574105
2022-11-17,148.2046661376953,150.72000122070312,151.47999572753906,146.14999389648438,146.42999267578125,80389400,2022,11,November,Thursday,4.290008544921875,1.297135574741759,5.3300018310546875,147.03856767926897,144.8509994506836,3.0231032691255373
2022-11-18,148.76510620117188,151.2899932861328,152.6999969482422,149.97000122070312,152.30999755859375,74829600,2022,11,November,Friday,-1.0200042724609375,0.3781794458686649,2.7299957275390625,149.384281703404,145.22433268229167,2.9351222953745504
2022-11-21,145.5398712158203,148.00999450683594,150.3699951171875,147.72000122070312,150.16000366210938,58724100,2022,11,November,Monday,-2.1500091552734375,-2.168020969565021,2.649993896484375,149.54713875906808,145.47733256022136,2.969473598513036
2022-11-22,147.6736602783203,150.17999267578125,150.4199981689453,146.92999267578125,148.1300048828125,51804100,2022,11,November,Tuesday,2.04998779296875,1.4661159715434469,3.4900054931640625,149.61570957728796,145.8506657918294,2.9683584050330465
2022-11-23,148.54881286621094,151.07000732421875,151.8300018310547,149.33999633789062,149.4499969482422,58301400,2022,11,November,Wednesday,1.6200103759765625,0.5926319695320093,2.4900054931640625,150.0142822265625,146.2749994913737,2.965275588931836
2022-11-25,145.63819885253906,148.11000061035156,148.8800048828125,147.1199951171875,148.30999755859375,35195900,2022,11,November,Friday,-0.1999969482421875,-1.959360938875554,1.760009765625,149.73856898716517,146.44566599527994,2.937040540097146
2022-11-28,141.81312561035156,144.22000122070312,146.63999938964844,143.3800048828125,145.13999938964844,69246000,2022,11,November,Monday,-0.9199981689453125,-2.626425881856731,3.2599945068359375,149.08571297781808,146.6403325398763,2.9152574163313503
2022-11-29,138.81402587890625,141.1699981689453,144.80999755859375,140.35000610351562,144.2899932861328,83763800,2022,11,November,Tuesday,-3.1199951171875,-2.114826671711312,4.459991455078125,147.72142682756697,146.5989990234375,2.8970966061447396
2022-11-30,145.55950927734375,148.02999877929688,148.72000122070312,140.5500030517578,141.39999389648438,111380900,2022,11,November,Wednesday,6.6300048828125,4.859389884061516,8.169998168945312,147.2557133265904,146.74166564941407,3.0259585134503757
2022-12-01,145.8348388671875,148.30999755859375,149.1300048828125,146.61000061035156,148.2100067138672,71250400,2022,12,December,Thursday,0.0999908447265625,0.18915002472865705,2.5200042724609375,147.29857090541296,146.88999888102214,3.0259455157893735
2022-12-02,145.34320068359375,147.80999755859375,148.0,145.64999389648438,145.9600067138672,65447400,2022,12,December,Friday,1.8499908447265625,-0.33713168918532155,2.350006103515625,146.96000017438615,147.0373321533203,3.0260021300590805
2022-12-05,144.1829071044922,146.6300048828125,150.9199981689453,145.77000427246094,147.77000427246094,68826400,2022,12,December,Monday,-1.1399993896484375,-0.7983172283819839,5.149993896484375,146.32571411132812,147.01599884033203,2.991151822812915
2022-12-06,140.52500915527344,142.91000366210938,147.3000030517578,141.9199981689453,147.07000732421875,64727200,2022,12,December,Tuesday,-4.160003662109375,-2.5369986338581674,5.3800048828125,145.5828574044364,146.7979990641276,3.0137177265354467
2022-12-07,138.58782958984375,140.94000244140625,143.3699951171875,140.0,142.19000244140625,69721100,2022,12,December,Wednesday,-1.25,-1.3784907775671984,3.3699951171875,145.1142861502511,146.41799926757812,2.9970317770194543
2022-12-08,140.26930236816406,142.64999389648438,143.52000427246094,141.10000610351562,142.36000061035156,62128300,2022,12,December,Thursday,0.2899932861328125,1.213276163940069,2.4199981689453125,145.32571411132812,146.19466552734374,2.9893108970701636
2022-12-09,139.78749084472656,142.16000366210938,145.57000732421875,140.89999389648438,142.33999633789062,76097000,2022,12,December,Friday,-0.17999267578125,-0.34349124103753015,4.670013427734375,144.48714338030135,146.1066655476888,2.938069215174519
2022-12-12,142.07864379882812,144.49000549316406,144.5,141.05999755859375,142.6999969482422,70462700,2022,12,December,Monday,1.790008544921875,1.6389995575638139,3.44000244140625,143.9414302280971,145.7316655476888,2.5899576632216395
2022-12-13,143.0422821044922,145.47000122070312,149.97000122070312,144.24000549316406,149.5,93886200,2022,12,December,Tuesday,-4.029998779296875,0.6782446468835079,5.7299957275390625,143.60714503696985,145.46933237711588,2.582545073696953
2022-12-14,140.81996154785156,143.2100067138672,146.66000366210938,141.16000366210938,145.35000610351562,82291200,2022,12,December,Wednesday,-2.1399993896484375,-1.5535811424151502,5.5,143.11857386997767,145.221332804362,2.578486510746055
2022-12-15,134.22195434570312,136.5,141.8000030517578,136.02999877929688,141.11000061035156,98931900,2022,12,December,Thursday,-4.6100006103515625,-4.685431463789913,5.7700042724609375,142.2028590611049,144.93699951171874,2.629759372724435
2022-12-16,132.26512145996094,134.50999450683594,137.64999389648438,133.72999572753906,136.69000244140625,160156900,2022,12,December,Friday,-2.1800079345703125,-1.4578794821714758,3.9199981689453125,141.28428649902344,144.7913324991862,2.528319774643497
2022-12-19,130.16087341308594,132.3699951171875,135.1999969482422,131.32000732421875,135.11000061035156,79592600,2022,12,December,Monday,-2.7400054931640625,-1.5909593911548892,3.8799896240234375,139.81571524483817,144.59099884033202,2.5430286866588805
2022-12-20,130.092041015625,132.3000030517578,133.25,129.88999938964844,131.38999938964844,77432800,2022,12,December,Tuesday,0.910003662109375,-0.052876080691643956,3.3600006103515625,138.40714372907365,144.37033233642578,2.5412653838661448
2022-12-21,133.18948364257812,135.4499969482422,136.80999755859375,132.75,132.97999572753906,85928000,2022,12,December,Wednesday,2.470001220703125,2.3809477126406797,4.05999755859375,137.11571393694197,144.2353322347005,2.5808822488232437
2022-12-22,130.02322387695312,132.22999572753906,134.55999755859375,130.3000030517578,134.35000610351562,77852100,2022,12,December,Thursday,-2.1200103759765625,-2.377261936693542,4.2599945068359375,135.22428458077567,144.14733225504557,2.545443554231857
2022-12-23,129.6593780517578,131.86000061035156,132.4199981689453,129.63999938964844,130.9199981689453,63814900,2022,12,December,Friday,0.94000244140625,-0.27981178941416385,2.779998779296875,133.6028551374163,143.6469991048177,1.9060558636422937
2022-12-27,127.85993957519533,130.02999877929688,131.41000366210938,128.72000122070312,131.3800048828125,69007800,2022,12,December,Tuesday,-1.350006103515625,-1.387836965405731,2.69000244140625,132.67856924874442,142.9913324991862,1.8656953617711602
2022-12-28,123.9365234375,126.04000091552734,131.02999877929688,125.87000274658205,129.6699981689453,85438400,2022,12,December,Wednesday,-3.6299972534179688,-3.068521034551308,5.1599960327148295,131.46857016427177,142.24999923706054,1.924390273204583
2022-12-29,127.44694519042967,129.61000061035156,130.47999572753906,127.7300033569336,127.98999786376952,75703700,2022,12,December,Thursday,1.6200027465820455,2.832433885189234,2.7499923706054688,131.07428523472376,141.56899948120116,1.9968732333696664
2022-12-30,127.76160430908205,129.92999267578125,129.9499969482422,127.43000030517578,128.41000366210938,77034200,2022,12,December,Friday,1.519989013671875,0.246888406699175,2.5199966430664062,130.73571232387,140.94033279418946,1.9997870024528603
2023-01-03,122.9827117919922,125.06999969482422,130.89999389648438,124.16999816894533,130.27999877929688,112117500,2023,1,January,Tuesday,-5.209999084472656,-3.7404704494091168,6.729995727539048,129.2528555733817,140.08533274332683,2.060221574775597
2023-01-04,124.25118255615234,126.36000061035156,128.66000366210938,125.08000183105467,126.88999938964844,89113600,2023,1,January,Wednesday,-0.529998779296875,1.0314231379827232,3.5800018310547017,128.4142848423549,139.25433298746745,2.074313753664909
2023-01-05,122.93354034423828,125.0199966430664,127.7699966430664,124.76000213623048,127.12999725341795,80962700,2023,1,January,Thursday,-2.1100006103515483,-1.0604653061194957,3.0099945068359233,127.43714141845703,138.4879997253418,2.0547958522860625
2023-01-06,127.45675659179688,129.6199951171875,130.2899932861328,124.88999938964844,126.01000213623048,87754700,2023,1,January,Friday,3.609992980957017,3.6794101724815675,5.399993896484375,127.37856946672711,137.80266647338868,2.1660552952998726
2023-01-09,127.97789764404295,130.14999389648438,133.41000366210938,129.88999938964844,130.47000122070312,70790800,2023,1,January,Monday,-0.32000732421875,0.4088865910060413,3.5200042724609375,127.96571132114956,137.1053326924642,2.1632138867654267
2023-01-10,128.5482635498047,130.72999572753906,131.25999450683594,128.1199951171875,130.25999450683594,63896200,2023,1,January,Tuesday,0.470001220703125,0.4456410743407302,3.1399993896484375,128.1257106236049,136.52599919637044,2.150760419927261
2023-01-11,131.26219177246094,133.49000549316406,133.50999450683594,130.4600067138672,131.25,69458900,2023,1,January,Wednesday,2.2400054931640625,2.111229140844828,3.04998779296875,128.63428388323103,136.16833267211913,2.1550333875505907
2023-01-12,131.18350219726562,133.41000366210938,134.25999450683594,131.44000244140625,133.8800048828125,71379600,2023,1,January,Thursday,-0.470001220703125,-0.05993095195339082,2.8199920654296875,129.82571302141463,135.90966618855794,2.125679046283013
2023-01-13,132.510986328125,134.75999450683594,134.9199981689453,131.66000366210938,132.02999877929688,57809700,2023,1,January,Friday,2.7299957275390625,1.0119112567793076,3.2599945068359375,131.0257121494838,135.46733271280925,1.9179088299935576
2023-01-17,133.67129516601562,135.94000244140625,137.2899932861328,134.1300048828125,134.8300018310547,63646600,2023,1,January,Tuesday,1.1100006103515625,0.8756366745847899,3.1599884033203125,132.58571297781808,135.05499954223632,1.9279498047925163
2023-01-18,132.95350646972656,135.2100067138672,138.61000061035156,135.02999877929688,136.82000732421875,69672800,2023,1,January,Wednesday,-1.6100006103515625,-0.5369984658148752,3.5800018310546875,133.38428606305803,134.6349998474121,1.9285285301756425
2023-01-19,133.01246643066406,135.27000427246094,136.25,133.77000427246094,134.0800018310547,58280400,2023,1,January,Thursday,1.19000244140625,0.04437360817584057,2.4799957275390625,134.11571611676897,134.2563331604004,1.926832123190825
2023-01-20,135.56907653808594,137.8699951171875,138.02000427246094,134.22000122070312,135.27999877929688,80223600,2023,1,January,Friday,2.589996337890625,1.9220749335452592,3.8000030517578125,135.1357160295759,134.08833287556965,1.9163185498880795
2023-01-23,138.7550048828125,141.11000061035156,143.32000732421875,137.89999389648438,138.1199951171875,81760300,2023,1,January,Monday,2.9900054931640625,2.350043960188808,5.420013427734375,136.22428676060267,134.09399948120117,1.951249701366007
2023-01-24,140.15133666992188,142.52999877929688,143.16000366210938,140.3000030517578,140.30999755859375,66435100,2023,1,January,Tuesday,2.220001220703125,1.0063058343160014,2.8600006103515625,137.52714320591517,134.0899996439616,1.9472562231745767
2023-01-25,139.4924774169922,141.86000061035156,142.42999267578125,138.80999755859375,140.88999938964844,65799300,2023,1,January,Wednesday,0.970001220703125,-0.47007519447381796,3.6199951171875,138.5414297921317,134.07999954223632,1.948198149043212
2023-01-26,141.55747985839844,143.9600067138672,144.25,141.89999389648438,143.1699981689453,54105100,2023,1,January,Thursday,0.790008544921875,1.4803370185255682,2.350006103515625,139.68714468819755,134.06233291625978,1.9438378767370414
2023-01-27,143.49456787109375,145.92999267578125,147.22999572753906,143.0800018310547,143.16000366210938,70555800,2023,1,January,Friday,2.769989013671875,1.3684258613779976,4.149993896484375,141.21857125418526,134.07766596476236,1.9561125095863936
2023-01-30,140.61346435546875,143.0,145.5500030517578,142.85000610351562,144.9600067138672,64015300,2023,1,January,Monday,-1.9600067138671875,-2.0078070464177533,2.6999969482421875,142.32285635811942,134.0706657409668,1.9704906445969383
2023-01-31,141.88197326660156,144.2899932861328,144.33999633789062,142.27999877929688,142.6999969482422,65874500,2023,1,January,Tuesday,1.589996337890625,0.9020932070858745,2.05999755859375,143.23999895368303,134.3303321838379,1.7642588865851998
2023-02-01,143.00289916992188,145.42999267578125,146.61000061035156,141.32000732421875,143.97000122070312,77663600,2023,2,February,Wednesday,1.459991455078125,0.7900751560697472,5.2899932861328125,143.85714067731584,134.69433212280273,1.7389630267669143
2023-02-02,148.30300903320312,150.82000732421875,151.17999267578125,148.1699981689453,148.89999389648438,118339000,2023,2,February,Thursday,1.920013427734375,3.706260688917107,3.0099945068359375,145.0414276123047,135.30933252970377,1.810413981753412
2023-02-03,151.92152404785156,154.5,157.3800048828125,147.8300018310547,148.02999877929688,154357300,2023,2,February,Friday,6.470001220703125,2.4399897209064214,9.550003051757812,146.8471418108259,136.04933242797853,1.8433636286885005
2023-02-06,149.1977996826172,151.72999572753906,153.10000610351562,150.77999877929688,152.57000732421875,69858300,2023,2,February,Monday,-0.8400115966796875,-1.792883024246561,2.32000732421875,147.95714024135046,136.59199905395508,1.8566857977308808
2023-02-07,152.0690460205078,154.64999389648438,155.22999572753906,150.63999938964844,150.63999938964844,83322600,2023,2,February,Tuesday,4.0099945068359375,1.9244699473851767,4.589996337890625,149.2028547014509,137.33933232625324,1.8004028637815745
2023-02-08,149.38462829589844,151.9199981689453,154.5800018310547,151.1699981689453,153.8800048828125,64120100,2023,2,February,Wednesday,-1.9600067138671875,-1.7652737376545935,3.410003662109375,150.47714015415735,138.00799891153972,1.8436100562683113
2023-02-09,148.35215759277344,150.8699951171875,154.3300018310547,150.4199981689453,153.77999877929688,56007100,2023,2,February,Thursday,-2.910003662109375,-0.6911552556695955,3.910003662109375,151.4171404157366,138.70266545613606,1.8234232116966431
2023-02-10,148.7165069580078,151.00999450683594,151.33999633789062,149.22000122070312,149.4600067138672,57450700,2023,2,February,Friday,1.54998779296875,0.09279472007650558,2.1199951171875,152.2142835344587,139.53499857584634,1.6962294702511698
2023-02-13,151.51339721679688,153.85000610351562,154.25999450683594,150.9199981689453,150.9499969482422,62199000,2023,2,February,Monday,2.9000091552734375,1.880677902118011,3.339996337890625,152.6471405029297,140.34299875895184,1.6619415284362282
2023-02-14,150.87326049804688,153.1999969482422,153.77000427246094,150.86000061035156,152.1199951171875,61707600,2023,2,February,Tuesday,1.0800018310546875,-0.42249537178183916,2.910003662109375,152.46142578125,141.11866556803386,1.6711258844198393
2023-02-15,152.9709014892578,155.3300018310547,155.5,152.8800048828125,153.11000061035156,65573800,2023,2,February,Wednesday,2.220001220703125,1.3903426404976438,2.6199951171875,152.9757123674665,142.1273323059082,1.4652587968156057
2023-02-16,151.37551879882812,153.7100067138672,156.3300018310547,153.35000610351562,153.50999450683594,68167900,2023,2,February,Thursday,0.20001220703125,-1.0429376798369527,2.9799957275390625,152.84142848423548,143.03899917602538,1.4993448655672272
2023-02-17,150.233154296875,152.5500030517578,153.0,150.85000610351562,152.35000610351562,59144100,2023,2,February,Friday,0.1999969482421875,-0.7546702305912589,2.149993896484375,152.93142918178015,143.9566660563151,1.4882007262816122
2023-02-21,146.22496032714844,148.47999572753906,151.3000030517578,148.41000366210938,150.1999969482422,58867200,2023,2,February,Tuesday,-1.720001220703125,-2.6679824600448265,2.8899993896484375,152.59000069754464,144.58533274332683,1.4976893071749204
2023-02-22,146.64840698242188,148.91000366210938,149.9499969482422,147.16000366210938,148.8699951171875,51011300,2023,2,February,Wednesday,0.040008544921875,0.28960664530148783,2.7899932861328125,152.29000200544084,145.21066640218098,1.4980007344985955
2023-02-23,147.13096618652344,149.39999389648438,150.33999633789062,147.24000549316406,150.08999633789062,48394200,2023,2,February,Thursday,-0.69000244140625,0.32905125399556034,3.0999908447265625,151.65428597586495,145.83299967447917,1.4981922921638406
2023-02-24,144.48184204101562,146.7100067138672,147.19000244140625,145.72000122070312,147.11000061035156,55469600,2023,2,February,Friday,-0.399993896484375,-1.8005269695533066,1.470001220703125,150.7271445138114,146.27366638183594,1.5193126786642952
2023-02-27,145.67344665527344,147.9199981689453,149.1699981689453,147.4499969482422,147.7100067138672,44998500,2023,2,February,Monday,0.209991455078125,0.8247504598905886,1.720001220703125,149.66857256208147,146.75733286539713,1.5201411909379745
2023-02-28,145.1712188720703,147.41000366210938,149.0800018310547,146.8300018310547,147.0500030517578,50547000,2023,2,February,Tuesday,0.3600006103515625,-0.3447772533457294,2.25,148.76857212611608,147.1789998372396,1.520132021749156
2023-03-01,143.1031036376953,145.30999755859375,147.22999572753906,145.00999450683594,146.8300018310547,55479000,2023,3,March,Wednesday,-1.5200042724609375,-1.4246021649447993,2.220001220703125,147.73428562709265,147.4913330078125,1.5484006722476245
2023-03-02,143.69400024414062,145.91000366210938,146.7100067138672,143.89999389648438,144.3800048828125,52238100,2023,3,March,Thursday,1.529998779296875,0.41291453691869595,2.8100128173828125,147.36714390345983,147.8479995727539,1.5417893874827424
